date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2023-12-31,051630,449909460.0,6832123620.0,7282033080.0
2023-09-30,051630,227104550.0,5815255330.0,6042359880.0
2023-06-30,051630,1156317600.0,6770859450.0,7927177050.0
2023-03-31,051630,863208390.0,6166629110.0,7029837500.0
2022-12-31,051630,989958590.0,6526409600.0,7516368190.0
2023-12-31,272450,73055110690.0,270142188270.0,343197298960.0
2023-09-30,272450,58044653680.0,264417085610.0,322461739290.0
2023-06-30,272450,40645275520.0,218375498780.0,259020774300.0
2023-03-31,272450,107857806130.0,244684203290.0,352542009420.0
2022-12-31,272450,30767359320.0,194249481320.0,225016840640.0
2023-09-30,011000,-1274515180.0,13000487840.0,11725972660.0
2023-06-30,011000,-3908640670.0,12237040910.0,8328400240.0
2023-03-31,011000,-1572086260.0,8966056470.0,7393970210.0
2022-12-31,011000,-2407948260.0,12253360670.0,9845412410.0
2023-09-30,002780,22612321750.0,179925894210.0,202538215960.0
2023-06-30,002780,18979937760.0,153755986930.0,172735924690.0
2023-03-31,002780,16081357560.0,136171203050.0,152252560610.0
2022-12-31,002780,24195364700.0,172853021700.0,197048386400.0
2023-09-30,002787,22612321750.0,179925894210.0,202538215960.0
2023-06-30,002787,18979937760.0,153755986930.0,172735924690.0
2023-03-31,002787,16081357560.0,136171203050.0,152252560610.0
2022-12-31,002787,24195364700.0,172853021700.0,197048386400.0
2023-09-30,002785,22612321750.0,179925894210.0,202538215960.0
2023-06-30,002785,18979937760.0,153755986930.0,172735924690.0
2023-03-31,002785,16081357560.0,136171203050.0,152252560610.0
2022-12-31,002785,24195364700.0,172853021700.0,197048386400.0
2023-09-30,009310,-1131740960.0,19047472310.0,17915731350.0
2023-06-30,009310,-2024663520.0,21395770810.0,19371107290.0
2023-03-31,009310,3337648750.0,16756858760.0,20094507510.0
2022-12-31,009310,15453756560.0,56097767760.0,71551524320.0
2023-09-30,000650,369462770.0,10942040750.0,11311503520.0
2023-06-30,000650,1130335380.0,9626752410.0,10757087790.0
2023-03-31,000650,112093210.0,10305579540.0,10417672750.0
2022-12-31,000650,653179760.0,10196420730.0,10849600490.0
2023-09-30,012600,1367713340.0,3486131510.0,4853844850.0
2023-06-30,012600,1056205880.0,3151769710.0,4207975590.0
2023-03-31,012600,1045199480.0,3660997480.0,4706196960.0
2022-12-31,012600,-88141480.0,8663712300.0,8575570820.0
2023-09-30,033250,2728344350.0,15913210200.0,18641554550.0
2023-06-30,033250,4026994820.0,16367098590.0,20394093410.0
2023-03-31,033250,1737163170.0,11894652770.0,13631815940.0
2022-12-31,033250,656728590.0,12825774150.0,13482502740.0
2023-09-30,035720,2017625688170.0,143305666000.0,2160931354170.0
2023-06-30,035720,1906827934590.0,135647669000.0,2042475603590.0
2023-03-31,035720,1599613456650.0,140723902000.0,1740337358650.0
2022-12-31,035720,1638702511110.0,135419684000.0,1774122195110.0
2023-12-31,377300,166139340370.0,166139340370.0
2023-09-30,377300,158899104800.0,158899104800.0
2023-06-30,377300,148860078740.0,148860078740.0
2023-03-31,377300,141464310490.0,141464310490.0
2022-12-31,377300,122855451910.0,122855451910.0
2023-09-30,006380,-6229249770.0,10033402410.0,3804152640.0
2023-06-30,006380,-5738395410.0,24357323730.0,18618928320.0
2023-03-31,006380,-12398608690.0,60491463410.0,48092854720.0
2022-12-31,006380,-30678043790.0,83433811520.0,52755767730.0
2023-09-30,001620,14791927400.0,134332691230.0,149124618630.0
2023-06-30,001620,16610211230.0,155173734860.0,171783946090.0
2023-03-31,001620,12704318210.0,152271114260.0,164975432470.0
2022-12-31,001620,34694949130.0,148747264610.0,183442213740.0
2023-09-30,029460,46890671320.0,143405337690.0,190296009010.0
2023-06-30,029460,33132507430.0,122961538800.0,156094046230.0
2023-03-31,029460,36072689040.0,147761820190.0,183834509230.0
2022-12-31,029460,39230775630.0,185182167350.0,224412942980.0
2023-09-30,281820,29713913710.0,54506124380.0,84220038090.0
2023-06-30,281820,23907278190.0,44885165930.0,68792444120.0
2023-03-31,281820,17875970280.0,44667686850.0,62543657130.0
2022-12-31,281820,26133281940.0,73381177770.0,99514459710.0
2023-09-30,381970,57116519090.0,471470611800.0,528587130890.0
2023-06-30,381970,57699355060.0,447998469840.0,505697824900.0
2023-03-31,381970,52355234000.0,465319649610.0,517674883610.0
2022-12-31,381970,45710610760.0,410516573080.0,456227183840.0
2023-12-31,145270,17005337890.0,17005337890.0
2023-09-30,145270,3294069750.0,3294069750.0
2023-06-30,145270,3390369010.0,3390369010.0
2023-03-31,145270,3203298740.0,3203298740.0
2022-12-31,145270,12208383010.0,12208383010.0
2023-02-28,357120,15824647620.0,15824647620.0
2023-09-30,007815,16240438820.0,334073369380.0,350313808200.0
2023-06-30,007815,13745181480.0,319008153850.0,332753335330.0
2023-03-31,007815,6797510950.0,329898241070.0,336695752020.0
2022-12-31,007815,11737106930.0,342688507180.0,354425614110.0
2023-09-30,007810,16240438820.0,334073369380.0,350313808200.0
2023-06-30,007810,13745181480.0,319008153850.0,332753335330.0
2023-03-31,007810,6797510950.0,329898241070.0,336695752020.0
2022-12-31,007810,11737106930.0,342688507180.0,354425614110.0
2023-09-30,00781K,16240438820.0,334073369380.0,350313808200.0
2023-06-30,00781K,13745181480.0,319008153850.0,332753335330.0
2023-03-31,00781K,6797510950.0,329898241070.0,336695752020.0
2022-12-31,00781K,11737106930.0,342688507180.0,354425614110.0
2023-09-30,192820,78136200450.0,380130594800.0,458266795250.0
2023-06-30,192820,82975316450.0,396290229680.0,479265546130.0
2023-03-31,192820,55525912750.0,347734962560.0,403260875310.0
2022-12-31,192820,38409536060.0,362071482790.0,400481018850.0
2023-09-30,044820,31116567790.0,136417331910.0,167533899700.0
2023-06-30,044820,28464687870.0,127163504390.0,155628192260.0
2023-03-31,044820,23434813900.0,126147212620.0,149582026520.0
2022-12-31,044820,16418982670.0,128198913290.0,144617895960.0
2023-12-31,005070,13591766460.0,75163215800.0,88754982260.0
2023-09-30,005070,15088254290.0,139135148160.0,154223402450.0
2023-06-30,005070,16176412840.0,179887245790.0,196063658630.0
2023-03-31,005070,13349358320.0,177187371420.0,190536729740.0
2022-12-31,005070,7893883560.0,133926342260.0,141820225820.0
2023-09-30,005420,16066882750.0,178776420720.0,194843303470.0
2023-06-30,005420,16114583780.0,224549189560.0,240663773340.0
2023-03-31,005420,13507981900.0,220684060000.0,234192041900.0
2022-12-31,005420,11902407700.0,177987842700.0,189890250400.0
2023-09-30,071950,4795934830.0,10768148570.0,15564083400.0
2023-06-30,071950,3367657870.0,10848696000.0,14216353870.0
2023-03-31,071950,7251388240.0,15378763140.0,22630151380.0
2022-12-31,071950,5198519960.0,19342814100.0,24541334060.0
2023-09-30,002020,126807043290.0,1306194105450.0,1433001148740.0
2023-06-30,002020,144604598790.0,1375928765100.0,1520533363890.0
2023-03-31,002020,138625478780.0,1190816596680.0,1329442075460.0
2022-12-31,002020,158598775580.0,1411505365540.0,1570104141120.0
2023-09-30,003070,53065030920.0,570924447500.0,623989478420.0
2023-06-30,003070,52984147430.0,662510269520.0,715494416950.0
2023-03-31,003070,56283884800.0,530329051710.0,586612936510.0
2022-12-31,003070,-93196010470.0,-871417992920.0,-964614003390.0
2023-09-30,003075,53065030920.0,570924447500.0,623989478420.0
2023-06-30,003075,52984147430.0,662510269520.0,715494416950.0
2023-03-31,003075,56283884800.0,530329051710.0,586612936510.0
2022-12-31,003075,-93196010470.0,-871417992920.0,-964614003390.0
2023-09-30,450140,49644399600.0,549889363870.0,599533763470.0
2023-06-30,450140,55352146440.0,556202572770.0,611554719210.0
2023-03-31,450140,47366676680.0,491204535780.0,538571212460.0
2023-09-30,45014K,49644399600.0,549889363870.0,599533763470.0
2023-06-30,45014K,55352146440.0,556202572770.0,611554719210.0
2023-03-31,45014K,47366676680.0,491204535780.0,538571212460.0
2023-09-30,002025,126807043290.0,1306194105450.0,1433001148740.0
2023-06-30,002025,144604598790.0,1375928765100.0,1520533363890.0
2023-03-31,002025,138625478780.0,1190816596680.0,1329442075460.0
2022-12-31,002025,158598775580.0,1411505365540.0,1570104141120.0
2023-09-30,120110,284614002890.0,898731826650.0,1183345829540.0
2023-06-30,120110,359758567670.0,987461216820.0,1347219784490.0
2023-03-31,120110,301721694240.0,927468834580.0,1229190528820.0
2022-12-31,120110,389517250620.0,1056109343080.0,1445626593700.0
2023-09-30,120115,284614002890.0,898731826650.0,1183345829540.0
2023-06-30,120115,359758567670.0,987461216820.0,1347219784490.0
2023-03-31,120115,301721694240.0,927468834580.0,1229190528820.0
2022-12-31,120115,389517250620.0,1056109343080.0,1445626593700.0
2023-09-30,138490,19387478300.0,93024541150.0,112412019450.0
2023-06-30,138490,20289929630.0,95966582170.0,116256511800.0
2023-03-31,138490,22420704140.0,99353053270.0,121773757410.0
2022-12-31,138490,20678760210.0,109331437320.0,130010197530.0
2023-12-31,021240,654728899350.0,349654313290.0,1004383212640.0
2023-09-30,021240,658697389320.0,348976228060.0,1007673617380.0
2023-06-30,021240,645949244940.0,360219361450.0,1006168606390.0
2023-03-31,021240,612104424220.0,336189861290.0,948294285510.0
2022-12-31,021240,647562332220.0,332654754200.0,980217086420.0
2023-09-30,036420,81501011460.0,187537296390.0,269038307850.0
2023-06-30,036420,79990478630.0,199394902560.0,279385381190.0
2023-03-31,036420,43651519450.0,143475657760.0,187127177210.0
2022-12-31,036420,55529226510.0,190501876650.0,246031103160.0
2023-09-30,031820,27310226940.0,210808091080.0,238118318020.0
2023-06-30,031820,24349479570.0,168916113540.0,193265593110.0
2023-03-31,031820,21931465140.0,175351232290.0,197282697430.0
2022-12-31,031820,48647882090.0,241904623410.0,290552505500.0
2023-09-30,192400,73288369590.0,117198881290.0,190487250880.0
2023-06-30,192400,64594565410.0,109562902120.0,174157467530.0
2023-03-31,192400,70808538280.0,121052675220.0,191861213500.0
2022-12-31,192400,78111803490.0,116997726790.0,195109530280.0
2023-09-30,284740,136327163840.0,104383301250.0,240710465090.0
2023-06-30,284740,151422637310.0,90775117020.0,242197754330.0
2023-03-31,284740,142194421790.0,83965785330.0,226160207120.0
2022-12-31,284740,102373916490.0,98612554580.0,200986471070.0
2023-09-30,264900,36940055240.0,71419027840.0,108359083080.0
2023-06-30,264900,37155384260.0,72471848510.0,109627232770.0
2023-03-31,264900,35510460900.0,72303266500.0,107813727400.0
2022-12-31,264900,33849584370.0,75366548680.0,109216133050.0
2023-09-30,26490K,36940055240.0,71419027840.0,108359083080.0
2023-06-30,26490K,37155384260.0,72471848510.0,109627232770.0
2023-03-31,26490K,35510460900.0,72303266500.0,107813727400.0
2022-12-31,26490K,33849584370.0,75366548680.0,109216133050.0
2023-09-30,005740,85280848220.0,171691890170.0,256972738390.0
2023-06-30,005740,85955245090.0,171877810970.0,257833056060.0
2023-03-31,005740,81031404110.0,172772305220.0,253803709330.0
2022-12-31,005740,77443490350.0,179473271220.0,256916761570.0
2023-09-30,005745,85280848220.0,171691890170.0,256972738390.0
2023-06-30,005745,85955245090.0,171877810970.0,257833056060.0
2023-03-31,005745,81031404110.0,172772305220.0,253803709330.0
2022-12-31,005745,77443490350.0,179473271220.0,256916761570.0
2023-12-31,259960,534554168780.0,534554168780.0
2023-09-30,259960,450273957740.0,450273957740.0
2023-06-30,259960,387050504100.0,387050504100.0
2023-03-31,259960,538697549660.0,538697549660.0
2022-12-31,259960,623028527300.0,473585883300.0
2023-09-30,020120,16512845810.0,26001422500.0,42514268310.0
2023-06-30,020120,16153549020.0,23954893030.0,40108442050.0
2023-03-31,020120,15822647600.0,26566198560.0,42388846160.0
2022-12-31,020120,13325818890.0,24996258790.0,38322077680.0
2023-09-30,014580,22424403900.0,57059554560.0,79483958460.0
2023-06-30,014580,23999719290.0,49994523210.0,73994242500.0
2023-03-31,014580,20573307480.0,52656653210.0,73229960690.0
2022-12-31,014580,17282893230.0,58357495010.0,75640388240.0
2023-09-30,015890,35221053760.0,131399055180.0,166620108940.0
2023-06-30,015890,40967287220.0,125235183450.0,166202470670.0
2023-03-31,015890,36691087950.0,130115968580.0,166807056530.0
2022-12-31,015890,34137230010.0,136012273080.0,170149503090.0
2023-12-31,006890,6580854870.0,10379358370.0,16960213240.0
2023-09-30,006890,9746673510.0,9724735730.0,19471409240.0
2023-06-30,006890,8714005590.0,9802982770.0,18516988360.0
2023-03-31,006890,6582956080.0,9216654250.0,15799610330.0
2022-12-31,006890,6539036620.0,9267041640.0,15806078260.0
2023-09-30,003240,45233312240.0,544866879210.0,590100191450.0
2023-06-30,003240,34285340700.0,553244971770.0,587530312470.0
2023-03-31,003240,26088784340.0,562073306280.0,588162090620.0
2022-12-31,003240,-29006214580.0,648372939660.0,619366725080.0
2023-12-31,011280,24724104590.0,154492594970.0,179216699560.0
2023-09-30,011280,26473762870.0,151400917220.0,177874680090.0
2023-06-30,011280,28588892910.0,152494538760.0,181083431670.0
2023-03-31,011280,25980101490.0,155442853770.0,181422955260.0
2022-12-31,011280,27121188240.0,163348925110.0,190470113350.0
2023-09-30,004100,22215977580.0,131796495050.0,154012472630.0
2023-06-30,004100,24611655290.0,129435099050.0,154046754340.0
2023-03-31,004100,14564898260.0,139978711670.0,154543609930.0
2022-12-31,004100,19854071730.0,139729101150.0,159583172880.0
2023-09-30,004105,22215977580.0,131796495050.0,154012472630.0
2023-06-30,004105,24611655290.0,129435099050.0,154046754340.0
2023-03-31,004105,14564898260.0,139978711670.0,154543609930.0
2022-12-31,004105,19854071730.0,139729101150.0,159583172880.0
2023-09-30,009410,62367254910.0,683691609320.0,746058864230.0
2023-06-30,009410,98170221430.0,820606973300.0,918777194730.0
2023-03-31,009410,64664108380.0,659583065160.0,724247173540.0
2022-12-31,009410,105818794080.0,694724474820.0,800543268900.0
2023-09-30,009415,62367254910.0,683691609320.0,746058864230.0
2023-06-30,009415,98170221430.0,820606973300.0,918777194730.0
2023-03-31,009415,64664108380.0,659583065160.0,724247173540.0
2022-12-31,009415,105818794080.0,694724474820.0,800543268900.0
2023-12-31,001420,60519080.0,2242076670.0,2302595750.0
2023-09-30,001420,-6846270.0,2081468020.0,2074621750.0
2023-06-30,001420,181169970.0,2425687160.0,2606857130.0
2023-03-31,001420,71524160.0,2156715620.0,2228239780.0
2022-12-31,001420,104602970.0,2286830410.0,2391433380.0
2023-09-30,007980,57303334410.0,248944355370.0,306247689780.0
2023-06-30,007980,35136629890.0,180002397920.0,215139027810.0
2023-03-31,007980,35792367670.0,177362433240.0,213154800910.0
2022-12-31,007980,34500240600.0,185859185180.0,220359425780.0
2023-09-30,055490,5823175140.0,29917588790.0,35740763930.0
2023-06-30,055490,6735296980.0,31961319700.0,38696616680.0
2023-03-31,055490,6624990530.0,29711864190.0,36336854720.0
2022-12-31,055490,5340913780.0,34797363570.0,40138277350.0
2023-09-30,078000,3470998350.0,6386427800.0,9857426150.0
2023-06-30,078000,5962484680.0,4393777340.0,10356262020.0
2023-03-31,078000,1880790570.0,3704125770.0,5584916340.0
2022-12-31,078000,11761858310.0,11441929530.0,23203787840.0
2023-09-30,214420,18655426600.0,18153624250.0,36809050850.0
2023-06-30,214420,18991410840.0,17282709390.0,36274120230.0
2023-03-31,214420,16272116610.0,14934160820.0,31206277430.0
2022-12-31,214420,15766176920.0,18858169200.0,34624346120.0
2023-09-30,019180,20346677070.0,117523177930.0,137869855000.0
2023-06-30,019180,22434455000.0,123208721000.0,145643176000.0
2023-03-31,019180,18185892910.0,115922481280.0,134108374190.0
2022-12-31,019180,24296084890.0,113887777680.0,138183862570.0
2023-09-30,363280,26541039110.0,71601649940.0,98142689050.0
2023-06-30,363280,19147013880.0,79365307610.0,98512321490.0
2023-03-31,363280,10506627370.0,46800167680.0,57306795050.0
2022-12-31,363280,23712394230.0,74338606540.0,98051000770.0
2023-09-30,36328K,26541039110.0,71601649940.0,98142689050.0
2023-06-30,36328K,19147013880.0,79365307610.0,98512321490.0
2023-03-31,36328K,10506627370.0,46800167680.0,57306795050.0
2022-12-31,36328K,23712394230.0,74338606540.0,98051000770.0
2023-09-30,091810,63673049670.0,281388201780.0,345061251450.0
2023-06-30,091810,44226034900.0,241801394600.0,286027429500.0
2023-03-31,091810,107001730110.0,251692955520.0,358694685630.0
2022-12-31,091810,17476990440.0,196501213940.0,213978204380.0
2023-09-30,004870,-40890100.0,1313661100.0,1272771000.0
2023-06-30,004870,102565310.0,2347875590.0,2450440900.0
2023-03-31,004870,303154800.0,2770001600.0,3073156400.0
2022-12-31,004870,251778280.0,2383412020.0,2635190300.0
2023-09-30,005690,3536985350.0,8630767610.0,12167752960.0
2023-06-30,005690,4324124880.0,13418525480.0,17742650360.0
2023-03-31,005690,3893803710.0,9211746390.0,13105550100.0
2022-12-31,005690,4083478450.0,7846687860.0,11930166310.0
2023-09-30,036580,56080999100.0,401126479640.0,457207478740.0
2023-06-30,036580,49977569580.0,427210158710.0,477187728290.0
2023-03-31,036580,54052249710.0,416628221630.0,470680471340.0
2022-12-31,036580,37697567170.0,487229033640.0,524926600810.0
2023-09-30,004720,23888110010.0,17260961550.0,41149071560.0
2023-06-30,004720,24875029920.0,16618754160.0,41493784080.0
2023-03-31,004720,21823309160.0,15773798710.0,37597107870.0
2022-12-31,004720,21735291780.0,17172675520.0,38907967300.0
2023-12-31,028670,104991000000.0,923209000000.0,1028200000000.0
2023-09-30,028670,104405000000.0,1007192000000.0,1111597000000.0
2023-06-30,028670,153266000000.0,1071480000000.0,1224746000000.0
2023-03-31,028670,137166000000.0,859273000000.0,996439000000.0
2022-12-31,028670,192672000000.0,1228042000000.0,1420714000000.0
2023-09-30,010820,2265968550.0,35868819440.0,38134787990.0
2023-06-30,010820,2900312270.0,35160804230.0,38061116500.0
2023-03-31,010820,1844278170.0,35344570450.0,37188848620.0
2022-12-31,010820,5763499650.0,49357771960.0,55121271610.0
2023-09-30,016800,27317809880.0,56853026590.0,84170836470.0
2023-06-30,016800,28062609220.0,61764375270.0,89826984490.0
2023-03-31,016800,26500076730.0,69246612080.0,95746688810.0
2022-12-31,016800,23960494740.0,69497157280.0,93457652020.0
2023-09-30,001020,20219247360.0,69366735040.0,89585982400.0
2023-06-30,001020,19564369210.0,84510214180.0,104074583390.0
2023-03-31,001020,15282995140.0,87813882170.0,103096877310.0
2022-12-31,001020,13371085450.0,86233888330.0,99604973780.0
2023-09-30,090080,10832232240.0,129718508820.0,140550741060.0
2023-06-30,090080,8892633390.0,135548685790.0,144441319180.0
2023-03-31,090080,5524439790.0,130650144620.0,136174584410.0
2022-12-31,090080,10154763160.0,134531111720.0,144685874880.0
2023-09-30,010770,19402921720.0,182795407530.0,202198329250.0
2023-06-30,010770,18676800490.0,181434478320.0,200111278810.0
2023-03-31,010770,17607292020.0,172804285740.0,190411577760.0
2022-12-31,010770,19706079050.0,185031177510.0,204737256560.0
2023-12-31,022100,38533010270.0,317135509970.0,355668520240.0
2023-09-30,022100,51406447470.0,303131253830.0,354537701300.0
2023-06-30,022100,52438156630.0,316670644990.0,369108801620.0
2023-03-31,022100,45679146500.0,360881451260.0,406560597760.0
2022-12-31,022100,37252725400.0,404971190040.0,442223915440.0
2023-09-30,058430,22810259560.0,262369299950.0,285179559510.0
2023-06-30,058430,28580476680.0,280647334840.0,309227811520.0
2023-03-31,058430,13372955720.0,268737656250.0,282110611970.0
2022-12-31,058430,-6477195160.0,221183603490.0,214706408330.0
2023-12-31,047050,383198190000.0,7526227826000.0,7909426016000.0
2023-09-30,047050,474253601000.0,7571601334000.0,8045854935000.0
2023-06-30,047050,532000294000.0,8338945534000.0,8870945828000.0
2023-03-31,047050,450081718000.0,7856512877000.0,8306594595000.0
2022-12-31,047050,375850118000.0,7590407918000.0,7966258036000.0
2023-12-31,003670,-8529533910.0,1154369580270.0,1145840046360.0
2023-09-30,003670,89099008700.0,1196672916610.0,1285771925310.0
2023-06-30,003670,106141056530.0,1086880821410.0,1193021877940.0
2023-03-31,003670,70519245750.0,1064718390900.0,1135237636650.0
2022-12-31,003670,48584230590.0,732217499190.0,780801729780.0
2023-09-30,017810,196453644950.0,549604431740.0,746058076690.0
2023-06-30,017810,197031274880.0,558354986060.0,755386260940.0
2023-03-31,017810,181957362750.0,548081007430.0,730038370180.0
2022-12-31,017810,161003928680.0,566433889160.0,727437817840.0
2023-09-30,103140,78637394230.0,852149319010.0,930786713240.0
2023-06-30,103140,105138821620.0,930772321490.0,1035911143110.0
2023-03-31,103140,129156779870.0,915733370400.0,1044890150270.0
2022-12-31,103140,113925029200.0,1019082993160.0,1133008022360.0
2023-09-30,005810,17779492000.0,78494953430.0,96274445430.0
2023-06-30,005810,27140399430.0,72140796150.0,99281195580.0
2023-03-31,005810,30033854010.0,74796094710.0,104829948720.0
2022-12-31,005810,25095716850.0,86447420400.0,111543137250.0
2023-12-31,950210,119375000.0,119375000.0
2023-09-30,950210,67323000.0,67323000.0
2023-06-30,950210,,
2023-03-31,950210,,
2022-12-31,950210,,
2023-09-30,009810,11871055200.0,39696956560.0,51568011760.0
2023-06-30,009810,11333531520.0,39138962030.0,50472493550.0
2023-03-31,009810,12532675040.0,39691899890.0,52224574930.0
2022-12-31,009810,11798105620.0,42724130580.0,54522236200.0
2023-09-30,293480,34304487720.0,21301356020.0,55605843740.0
2023-06-30,293480,36233988100.0,21128844120.0,57362832220.0
2023-03-31,293480,33987806100.0,20121920930.0,54109727030.0
2022-12-31,293480,34225759390.0,20270597750.0,54496357140.0
2023-09-30,039130,126696887660.0,126696887660.0
2023-06-30,039130,82403076880.0,82403076880.0
2023-03-31,039130,82976096150.0,82976096150.0
2022-12-31,039130,46148640540.0,46148640540.0
2023-09-30,352820,246828141000.0,291031197000.0,537859338000.0
2023-06-30,352820,268408728000.0,352581494000.0,620990222000.0
2023-03-31,352820,208802862000.0,201831814000.0,410634676000.0
2022-12-31,352820,246611516000.0,286851463000.0,533462979000.0
2023-12-31,071090,5679055370.0,62293268610.0,67972323980.0
2023-09-30,071090,3783235600.0,66590713720.0,70373949320.0
2023-06-30,071090,1731803530.0,61264628710.0,62996432240.0
2023-03-31,071090,2782221770.0,52531019370.0,55313241140.0
2022-12-31,071090,6680382700.0,74446361300.0,81126744000.0
2023-09-30,019490,-241808840.0,2329525480.0,2087716640.0
2023-06-30,019490,720830230.0,1326648780.0,2047479010.0
2023-03-31,019490,-308405640.0,989128290.0,680722650.0
2022-12-31,019490,-2261176620.0,1734448850.0,-526727770.0
2023-12-31,000080,277540849530.0,343227640420.0,620768489950.0
2023-09-30,000080,287694934380.0,366690048490.0,654384982870.0
2023-06-30,000080,280469023670.0,361084398640.0,641553422310.0
2023-03-31,000080,268297232660.0,335177423840.0,603474656500.0
2022-12-31,000080,244250840470.0,364391049120.0,608641889590.0
2023-12-31,000087,277540849530.0,343227640420.0,620768489950.0
2023-09-30,000087,287694934380.0,366690048490.0,654384982870.0
2023-06-30,000087,280469023670.0,361084398640.0,641553422310.0
2023-03-31,000087,268297232660.0,335177423840.0,603474656500.0
2022-12-31,000087,244250840470.0,364391049120.0,608641889590.0
2023-12-31,000140,280248570720.0,336380543420.0,616629114140.0
2023-09-30,000140,289989180770.0,361013278850.0,651002459620.0
2023-06-30,000140,278709768800.0,359778215050.0,638487983850.0
2023-03-31,000140,273522558570.0,327227165810.0,600749724380.0
2022-12-31,000140,244620099310.0,360235957060.0,604856056370.0
2023-12-31,000145,280248570720.0,336380543420.0,616629114140.0
2023-09-30,000145,289989180770.0,361013278850.0,651002459620.0
2023-06-30,000145,278709768800.0,359778215050.0,638487983850.0
2023-03-31,000145,273522558570.0,327227165810.0,600749724380.0
2022-12-31,000145,244620099310.0,360235957060.0,604856056370.0
2023-09-30,036460,317167593170.0,7572098255570.0,7889265848740.0
2023-06-30,036460,302763161880.0,7824850132080.0,8127613293960.0
2023-03-31,036460,710870848850.0,17219078566150.0,17929949415000.0
2022-12-31,036460,1244314846260.0,16913237657540.0,18157552503800.0
2023-12-31,005430,15621813580.0,137280620010.0,152902433590.0
2023-09-30,005430,27705047020.0,119659398580.0,147364445600.0
2023-06-30,005430,19326977840.0,113074058440.0,132401036280.0
2023-03-31,005430,2249856780.0,109807365180.0,112057221960.0
2022-12-31,005430,15714977350.0,93892598860.0,109607576210.0
2023-09-30,010040,11025227550.0,92665454200.0,103690681750.0
2023-06-30,010040,8857612370.0,95659127120.0,104516739490.0
2023-03-31,010040,8539128630.0,93720157370.0,102259286000.0
2022-12-31,010040,11042230660.0,90252262340.0,101294493000.0
2023-09-30,025540,57786757970.0,260735393950.0,318522151920.0
2023-06-30,025540,57505562630.0,275521067690.0,333026630320.0
2023-03-31,025540,41390819130.0,274469714940.0,315860534070.0
2022-12-31,025540,49694197340.0,268542535330.0,318236732670.0
2023-09-30,010100,33827204470.0,344053808010.0,377881012480.0
2023-06-30,010100,42174067760.0,350550073820.0,392724141580.0
2023-03-31,010100,29492185600.0,337123750760.0,366615936360.0
2022-12-31,010100,31663233040.0,345149794480.0,376813027520.0
2023-12-31,004090,15434200870.0,156937301840.0,172371502710.0
2023-09-30,004090,15120072650.0,158031975930.0,173152048580.0
2023-06-30,004090,15828467230.0,156147948230.0,171976415460.0
2023-03-31,004090,14810901460.0,146922567370.0,161733468830.0
2022-12-31,004090,16205725800.0,167389406940.0,183595132740.0
2023-12-31,002200,11223287520.0,65188454110.0,76411741630.0
2023-09-30,002200,13705608590.0,64901152390.0,78606760980.0
2023-06-30,002200,15352270470.0,64324946030.0,79677216500.0
2023-03-31,002200,12099108890.0,65509549090.0,77608657980.0
2022-12-31,002200,11415563130.0,70534147150.0,81949710280.0
2023-09-30,002960,26341005470.0,53802948000.0,80143953470.0
2023-06-30,002960,25347755790.0,55517230680.0,80864986470.0
2023-03-31,002960,24309240720.0,55249890100.0,79559130820.0
2022-12-31,002960,22321783390.0,58613374290.0,80935157680.0
2023-09-30,000240,125741376710.0,171570136540.0,297311513250.0
2023-06-30,000240,70295322800.0,174163965620.0,244459288420.0
2023-03-31,000240,56659891050.0,172763714590.0,229423605640.0
2022-12-31,000240,35419907400.0,197843395740.0,233263303140.0
2023-12-31,123890,54126918680.0,17688377900.0,71815296580.0
2023-09-30,123890,35123370010.0,21887176570.0,57010546580.0
2023-06-30,123890,48808584090.0,8471679080.0,57280263170.0
2023-03-31,123890,58639623020.0,14325891060.0,72965514080.0
2022-12-31,123890,50711090820.0,11273241970.0,61984332790.0
2023-09-30,015760,,,24469974000000.0
2023-06-30,015760,-1546568000000.0,21169063000000.0,19622495000000.0
2023-03-31,015760,-5485972000000.0,27079994000000.0,21594022000000.0
2022-12-31,015760,-10642767000000.0,29423728000000.0,18780961000000.0
2023-09-30,006200,5397689900.0,58983163250.0,64380853150.0
2023-06-30,006200,5045031110.0,66775299300.0,71820330410.0
2023-03-31,006200,10260655810.0,61611755600.0,71872411410.0
2022-12-31,006200,8843817540.0,52086038510.0,60929856050.0
2023-12-31,027970,31028895010.0,185071039690.0,216099934700.0
2023-09-30,027970,17669829800.0,157785385530.0,175455215330.0
2023-06-30,027970,1206974740.0,46232746520.0,47439721260.0
2023-03-31,027970,-1479769440.0,50731496300.0,49251726860.0
2022-12-31,027970,-824391540.0,53560572560.0,52736181020.0
2023-09-30,023350,8461573350.0,75430959130.0,83892532480.0
2023-06-30,023350,8860151760.0,73829047520.0,82689199280.0
2023-03-31,023350,9632201560.0,57096331120.0,66728532680.0
2022-12-31,023350,8122838700.0,73513977150.0,81636815850.0
2023-09-30,025890,1500000440.0,12182334890.0,13682335330.0
2023-06-30,025890,1074816260.0,10398588730.0,11473404990.0
2023-03-31,025890,825140100.0,11622527180.0,12447667280.0
2022-12-31,025890,843342300.0,14756265850.0,15599608150.0
2023-09-30,000970,16865615790.0,88763379500.0,105628995290.0
2023-06-30,000970,19159283120.0,103163451370.0,122322734490.0
